id,party_id,name,codename,faction,danger,data,is_global,created_by,created_at,updated_at,foto_url
b28ba7fe-6aa6-4421-a859-e0acb9a7edb4,,Boomer,Tabitha Smith / Boom-Boom / Meltdown,novatos,medio,"{""tags"":[{""texto"":""Bombas de Plasma com Timer Psiônico""},{""texto"":""Bombas de Meltdown""},{""texto"":""Atitude Rebelde""},{""texto"":""Chamariz de Problemas""},{""texto"":""Impulsiva""},{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""},{""texto"":""Chamariz para Problemas""},{""texto"":""Limitações Humanas""},{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Membro dos Novos Mutantes""},{""texto"":""Mutante Experiente""}],""stats"":{""aura"":8,""corpo"":5,""mente"":7,""força"":4,""vontade"":7,""destreza"":7,""espírito"":7,""influência"":7,""inteligência"":6},""temas"":[{""nome"":""Bombas de Plasma"",""poder"":[{""texto"":""Bombas de Plasma com Timer Psiônico""},{""texto"":""Bombas de Meltdown""}],""fraqueza"":[]},{""nome"":""Atitude Rebelde"",""poder"":[{""texto"":""Atitude Rebelde""}],""fraqueza"":[{""texto"":""Chamariz de Problemas""},{""texto"":""Impulsiva""}]},{""nome"":""3"",""poder"":[{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""}],""fraqueza"":[{""texto"":""Chamariz para Problemas""},{""texto"":""Limitações Humanas""}]},{""nome"":""4"",""poder"":[{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""As bombas de plasma grau 4 explodem em qualquer tempo determinado mentalmente — tática versátil. As bombas de Meltdown (grau 4) são maiores mas menos controladas. As tags negativas (-2 cada) refletem o padrão de vida de Tabitha: fugiu de pai abusivo, nunca aprendeu a planejar. O humor mascara trauma sério.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 16:50:57.438563+00,https://static.wikia.nocookie.net/marveldatabase/images/5/52/Tabitha_Smith_%28Earth-616%29_from_All-New_X-Men_Vol_1_40_001.jpg/revision/latest/scale-to-width-down/600?cb=20150424020909
b4f5cab7-85a8-448e-9211-a4111d31ca63,,Surge,Noriko Ashida,novatos,medio,"{""tags"":[{""texto"":""Absorção e Liberação de Eletricidade""},{""texto"":""Velocidade em Rajadas Elétricas""},{""texto"":""Precisa de Luvas Amortecedoras""},{""texto"":""Líder dos Estudantes""},{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""},{""texto"":""Luvas Especiais para Controle""},{""texto"":""Limitações Humanas""},{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Liderança dos Novos X-Men""},{""texto"":""Eletricidade""},{""texto"":""Precisa de Luvas""},{""texto"":""Membro dos Novos Mutantes""},{""texto"":""Mutante Experiente""}],""stats"":{""aura"":7,""corpo"":5,""mente"":7,""força"":5,""vontade"":8,""destreza"":9,""espírito"":7,""influência"":6,""inteligência"":6},""temas"":[{""nome"":""Eletricidade"",""poder"":[{""texto"":""Absorção e Liberação de Eletricidade""},{""texto"":""Velocidade em Rajadas Elétricas""}],""fraqueza"":[{""texto"":""Precisa de Luvas Amortecedoras""}]},{""nome"":""Líder dos Novos X-Men"",""poder"":[{""texto"":""Líder dos Estudantes""}],""fraqueza"":[]},{""nome"":""3"",""poder"":[{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""}],""fraqueza"":[{""texto"":""Luvas Especiais para Controle""},{""texto"":""Limitações Humanas""}]},{""nome"":""4"",""poder"":[{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""DEX 9 próxima ao pico humano — velocidade explosiva. Iniciativa 10 reflete a velocidade. A absorção de eletricidade e velocidade grau 4 são combinadas. As luvas (-3) são vulnerabilidade crítica: sem elas o poder é incontrolável e afeta aliados. Fugiu do Japão sem controle; encontrou estabilidade no Instituto.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 16:50:57.438563+00,https://static.wikia.nocookie.net/marveldatabase/images/c/c3/Noriko_Ashida_%28Earth-5631%29_Wolverine_and_Power_Pack_Vol_1_2.jpg/revision/latest?cb=20140724153754
b7da9b1f-1375-4fdf-8055-985f4a448e25,,Moça de Borracha,Rubber Maid,x-men,medio,"{""tags"":[{""grau"":5,""texto"":""Elasticidade e Maleabilidade Total""},{""grau"":4,""texto"":""Amortece Impactos""},{""grau"":4,""texto"":""Estica-se a Grandes Distâncias""},{""grau"":3,""texto"":""Molda-se a Qualquer Forma""},{""grau"":4,""texto"":""Humor Físico e Palhaçadas""},{""grau"":3,""texto"":""Otimismo Inabalável""},{""grau"":3,""texto"":""Usa o Riso como Armadura""},{""grau"":3,""texto"":""Adapta-se a Qualquer Situação""},{""grau"":2,""texto"":""Aluna do Instituto Xavier""},{""grau"":3,""texto"":""Desajeitada e Distraída""},{""grau"":2,""texto"":""Esconde Inseguranças no Humor""},{""grau"":2,""texto"":""Leva Combate Pouco a Sério""},{""grau"":2,""texto"":""Novata em Missões""}],""stats"":{""aura"":7,""corpo"":7,""mente"":6,""força"":4,""vontade"":7,""destreza"":8,""espírito"":8,""influência"":7,""inteligência"":6},""temas"":[{""nome"":""Corpo Elástico"",""poder"":[{""grau"":5,""texto"":""Elasticidade e Maleabilidade Total""},{""grau"":4,""texto"":""Amortece Impactos""},{""grau"":4,""texto"":""Estica-se a Grandes Distâncias""},{""grau"":3,""texto"":""Molda-se a Qualquer Forma""}],""fraqueza"":[]},{""nome"":""Otimismo Blindado"",""poder"":[{""grau"":4,""texto"":""Humor Físico e Palhaçadas""},{""grau"":3,""texto"":""Otimismo Inabalável""},{""grau"":3,""texto"":""Usa o Riso como Armadura""}],""fraqueza"":[]},{""nome"":""Espírito de Equipe"",""poder"":[{""grau"":3,""texto"":""Adapta-se a Qualquer Situação""},{""grau"":2,""texto"":""Aluna do Instituto Xavier""}],""fraqueza"":[]},{""nome"":""Distração"",""poder"":[],""fraqueza"":[{""grau"":3,""texto"":""Desajeitada e Distraída""},{""grau"":2,""texto"":""Esconde Inseguranças no Humor""},{""grau"":2,""texto"":""Leva Combate Pouco a Sério""},{""grau"":2,""texto"":""Novata em Missões""}]}],""descricao"":""A Moça de Borracha possui um corpo tão flexível que pode esticar‑se, achatar‑se e moldar‑se a qualquer forma. A sua personalidade é igualmente adaptável – sempre descontraída, sempre a rir, mesmo nos momentos mais tensos. A sua aparente leviandade esconde uma resiliência que a mantém de pé quando os outros caem."",""iniciativa"":20}",true,,2026-07-12 18:05:40.319941+00,2026-07-12 19:52:11.358358+00,
baebccb5-a8d9-4df2-ab20-10da744c5c55,,M (Monet St. Croix),M,novatos,alto,"{""tags"":[{""texto"":""Pacote de Perfeição Mutante""},{""texto"":""Intelecto Prodigioso""},{""texto"":""Arrogância Desarmante""},{""texto"":""Segredos Ligados ao Irmão Emplate""},{""texto"":""4""},{""texto"":""Arrogância Refinada""},{""texto"":""Instinto de Sobrevivência""},{""texto"":""Anos como Penance Muda sem Voz""},{""texto"":""Pensamentos Suicidas Diários""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Força Sobre-humana""},{""texto"":""Telepatia""},{""texto"":""Herdeira Bilionária""},{""texto"":""Voo""},{""texto"":""Membro dos Novos Mutantes""},{""texto"":""Mutante de Elite""},{""texto"":""Veterano de Combate""},{""texto"":""Reflexos Aguçados""},{""texto"":""Resistência Mental Treinada""}],""stats"":{""aura"":10,""corpo"":9,""mente"":10,""força"":9,""vontade"":9,""destreza"":9,""espírito"":9,""influência"":9,""inteligência"":11},""temas"":[{""nome"":""Penteto Perfeito"",""poder"":[{""texto"":""Pacote de Perfeição Mutante""},{""texto"":""Intelecto Prodigioso""},{""texto"":""Arrogância Desarmante""},{""texto"":""Segredos Ligados ao Irmão Emplate""}],""fraqueza"":[]},{""nome"":""Herdeira Bilionária"",""poder"":[{""texto"":""4""}],""fraqueza"":[{""texto"":""Arrogância Refinada""}]},{""nome"":""Trauma de Penance"",""poder"":[{""texto"":""Instinto de Sobrevivência""}],""fraqueza"":[{""texto"":""Anos como Penance Muda sem Voz""},{""texto"":""Pensamentos Suicidas Diários""}]},{""nome"":""4"",""poder"":[{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""Múltiplos atributos acima do pico humano (STR 9, BOD 9). O pacote de perfeição grau 5 inclui força, velocidade, voo, telepatia e invulnerabilidade simultâneos. A arrogância (-2) afasta aliados. Os segredos de Emplate (-2) são vulnerabilidade explorada por inimigos que conhecem sua família.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 16:50:57.438563+00,https://static.wikia.nocookie.net/marveldatabase/images/4/44/Monet_St._Croix_%28Earth-295%29_from_Age_of_Apocalypse_Vol_1_9_001.jpg/revision/latest/scale-to-width-down/600?cb=20121109060346
bb7a059d-d5cf-4925-a1a5-bf1d2f0a223f,,Slipstream,Davis Cameron,x-men,medio,"{""tags"":[{""texto"":""Portais de Energia para Teletransporte""},{""texto"":""Pode Transportar Grupos Através dos Portais""},{""texto"":""Inseguro""},{""texto"":""Irmão de Lifeguard""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""},{""texto"":""Culpa e Arrependimento""},{""texto"":""Limitações Humanas""},{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Membro dos X-Men""},{""texto"":""Mutante Experiente""}],""stats"":{""aura"":6,""corpo"":5,""mente"":6,""força"":4,""vontade"":6,""destreza"":6,""espírito"":6,""influência"":5,""inteligência"":5},""temas"":[{""nome"":""Portal Dimensional"",""poder"":[{""texto"":""Portais de Energia para Teletransporte""}],""fraqueza"":[]},{""nome"":""Irmão de Lifeguard"",""poder"":[{""texto"":""Pode Transportar Grupos Através dos Portais""}],""fraqueza"":[{""texto"":""Inseguro""}]},{""nome"":""3"",""poder"":[{""texto"":""Irmão de Lifeguard""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""}],""fraqueza"":[{""texto"":""Culpa e Arrependimento""},{""texto"":""Limitações Humanas""}]},{""nome"":""4"",""poder"":[{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""O teletransporte por portais grau 4 é versátil e pode transportar grupos (grau 3) — valioso como extração e mobilidade tática. Atributos próximos ao pico humano. Irmão de Lifeguard (Heather Cameron). Ex-membro dos X-Treme X-Men. Surfista — estilo descontraído que contrasta com a seriedade dos X-Men.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 16:50:57.438563+00,https://static.wikia.nocookie.net/marveldatabase/images/2/22/Davis_Cameron_%28Earth-41001%29_from_X-Men_The_End_Vol_1_1_001.png/revision/latest/scale-to-width-down/600?cb=20220715034542
bc76380b-9112-4edb-8814-eabd42de1fec,,Morbius,Dr. Michael Morbius,midnight-sons,alto,"{""tags"":[""Voo Sobre-humano 4"",""Garras e Presas Retráteis 4"",""Fator de Cura Acelerado 4"",""Hipnose e Controle Mental 4"",""Gênio em Bioquímica e Hematologia 5"",""Mordida Transforma Vítimas em Vampiros 5"",""Soro de Sangue Irradiado (transformação temporária em humano) 3"",""Identidade Falsa (Morgan Michaels) 3"",""Aversão à Luz Solar 3"",""Sede Incontrolável por Sangue 4"",""Ausência de Alma (confirmada por Doutor Estranho) 5"",""Sangue Lilin Corruptor (pode perder o controle) 3""],""descricao"":""Dr. Michael Morbius, o Vampiro Vivo – uma tragédia científica forjada na tentativa de curar sua própria doença sanguínea. Nobel em bioquímica, sua experiência com DNA de morcego-vampiro o transformou em um pseudo-vampiro com força, velocidade, voo e sede insaciável. Sua mente genial ainda busca uma cura definitiva, enquanto seu corpo clama por sangue – preferencialmente dos culpados, como jurou após o Julgamento do Motoqueiro Fantasma. Sem alma, mas com um código moral tortuoso, Morbius transita entre herói e monstro, já tendo liderado os Midnight Sons contra Lilith e enganado o próprio Doutor Estranho. Sua maior fraqueza é a constante batalha interna contra o instinto predatório e a essência demoníaca de Lilin que carrega.""}",true,,2026-07-12 03:54:45.011063+00,2026-07-12 03:54:45.011063+00,
bcfc2551-cb38-41bf-a8ea-8bb3097ce0a6,,Empath,Manuel Rodrigo,clube-do-inferno,medio,"{""tags"":[{""texto"":""Projeção Emocional""},{""texto"":""Tortura Psicológica""},{""texto"":""Sádico""},{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""},{""texto"":""Narcisismo e Sadismo""},{""texto"":""Perdeu os Poderes no M-Day""},{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Membro do Clube do Inferno""},{""texto"":""Mutante Experiente""}],""stats"":{""aura"":10,""corpo"":4,""mente"":7,""força"":3,""vontade"":6,""destreza"":5,""espírito"":6,""influência"":11,""inteligência"":6},""temas"":[{""nome"":""Manipulação Emocional"",""poder"":[{""texto"":""Projeção Emocional""}],""fraqueza"":[]},{""nome"":""Bruto do Clube"",""poder"":[{""texto"":""Tortura Psicológica""}],""fraqueza"":[{""texto"":""Sádico""}]},{""nome"":""3"",""poder"":[{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""}],""fraqueza"":[{""texto"":""Narcisismo e Sadismo""},{""texto"":""Perdeu os Poderes no M-Day""}]},{""nome"":""4"",""poder"":[{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""INF 11 e AUR 10 — projeção emocional grau 5 injetando qualquer sentimento diretamente. O sadismo (-2) é ao mesmo tempo traço de personalidade e vulnerabilidade — toma decisões imprudentes para prolongar o sofrimento alheio. A perda de poderes (-2) destruiu sua identidade. Ex-líder dos Hellions do Clube do Inferno.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 16:50:57.438563+00,https://static.wikia.nocookie.net/marveldatabase/images/a/a8/Manuel_de_la_Rocha_%28Earth-295%29_from_X-Universe_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/600?cb=20191221171446
bd1fafad-e15c-4382-9355-d9a00021d515,,Ícone,Bobby Drake,x-men,alto,"{""tags"":[{""texto"":""Criocinese Ômega""},{""texto"":""Transformação em Ser de Gelo Puro""},{""texto"":""Armadura de Gelo Instantânea""},{""texto"":""Culpa e Arrependimento""},{""texto"":""Criação de Estruturas de Gelo Complexas""},{""texto"":""Humor Defensivo""},{""texto"":""Herança de Política Africana""},{""texto"":""Potencial Ômega raramente utilizado""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Potencial Ômega Raramente Usado""},{""texto"":""Herança de Serval""},{""texto"":""Membro dos X-Men""},{""texto"":""Mutante de Elite""},{""texto"":""Veterano de Combate""},{""texto"":""Reflexos Aguçados""},{""texto"":""Resistência Mental Treinada""},{""texto"":""Treinamento de Combate""}],""stats"":{""aura"":8,""corpo"":5,""mente"":7,""força"":5,""vontade"":7,""destreza"":7,""espírito"":7,""influência"":6,""inteligência"":7},""temas"":[{""nome"":""Criocinese Ômega"",""poder"":[{""texto"":""Criocinese Ômega""},{""texto"":""Transformação em Ser de Gelo Puro""},{""texto"":""Armadura de Gelo Instantânea""}],""fraqueza"":[{""texto"":""Culpa e Arrependimento""}]},{""nome"":""Poder Gelado"",""poder"":[{""texto"":""Criação de Estruturas de Gelo Complexas""},{""texto"":""Humor Defensivo""}],""fraqueza"":[{""texto"":""Humor Defensivo""}]},{""nome"":""Príncipe de Serval"",""poder"":[{""texto"":""Herança de Política Africana""}],""fraqueza"":[]},{""nome"":""4"",""poder"":[{""texto"":""Potencial Ômega raramente utilizado""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""Mutante de nível Ômega que raramente usa o potencial completo (tag -2 explica o gap). Pode transformar o corpo inteiro em gelo cristalino puro. A criocinese grau 6 inclui controle de temperatura ambiente, criação de pontes de gelo, aprisionamento de oponentes inteiros. Usa humor para evitar responsabilidade.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 16:50:57.438563+00,https://static.wikia.nocookie.net/marveldatabase/images/1/1a/Piotr_Rasputin_%28Earth-63%29_from_Bishop_War_College_Vol_1_1_cover.jpg/revision/latest/scale-to-width-down/600?cb=20230426195333
bebe08bf-293d-4fa2-820e-de41777bd05e,,Impulse,Impulse,novatos,baixo,"{""tags"":[{""texto"":""Supervelocidade""},{""texto"":""Dificuldade de Confiar nos Outros""},{""texto"":""Limitações Humanas""},{""texto"":""Personagem Menor""},{""texto"":""Impulsivo Demais""},{""texto"":""Explosão Cinética""},{""texto"":""Impulsivo""},{""texto"":""Membro dos Novos Mutantes""},{""texto"":""Mutante de Nível Baixo""}],""stats"":{""aura"":4,""corpo"":4,""mente"":4,""força"":3,""vontade"":4,""destreza"":8,""espírito"":4,""influência"":4,""inteligência"":4},""temas"":[{""nome"":""Explosão Cinética"",""poder"":[{""texto"":""Supervelocidade""}],""fraqueza"":[{""texto"":""Dificuldade de Confiar nos Outros""},{""texto"":""Limitações Humanas""}]},{""nome"":""Sem Freio"",""poder"":[{""texto"":""Personagem Menor""}],""fraqueza"":[{""texto"":""Impulsivo Demais""}]}],""descricao"":""DEX 8 no limite humano. Supervelocidade grau 3 é útil mas não impressionante. Velocista mutante de baixo nível. Membro de equipe alternativa de Novos Mutantes com pouco desenvolvimento.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 16:50:57.438563+00,https://static.wikia.nocookie.net/marveldatabase/images/0/09/Impulse_II_%28Earth-616%29_from_War_of_Kings_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/600?cb=20200414222814
bf0fc5f6-9b11-487f-85f4-e46ab3915375,,Pyro,St. John Allerdyce,irmandade,medio,"{""tags"":[{""texto"":""Controle de Fogo Existente""},{""texto"":""Criação de Criaturas de Fogo Complexas""},{""texto"":""Traje com Lança-Chamas Integrado""},{""texto"":""Escritor Frustrado""},{""texto"":""Fogo Sem Controle""},{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""},{""texto"":""Não Cria Fogo""},{""texto"":""Esclerose Múltipla Terminal""},{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Manipula Fogo""},{""texto"":""Incendiário""},{""texto"":""Membro da Irmandade de Mutantes""},{""texto"":""Mutante Experiente""}],""stats"":{""aura"":8,""corpo"":5,""mente"":7,""força"":4,""vontade"":7,""destreza"":7,""espírito"":7,""influência"":6,""inteligência"":7},""temas"":[{""nome"":""Pirocinese"",""poder"":[{""texto"":""Controle de Fogo Existente""},{""texto"":""Criação de Criaturas de Fogo Complexas""},{""texto"":""Traje com Lança-Chamas Integrado""}],""fraqueza"":[]},{""nome"":""Incendiário"",""poder"":[{""texto"":""Escritor Frustrado""}],""fraqueza"":[{""texto"":""Fogo Sem Controle""}]},{""nome"":""3"",""poder"":[{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""}],""fraqueza"":[{""texto"":""Não Cria Fogo""},{""texto"":""Esclerose Múltipla Terminal""}]},{""nome"":""4"",""poder"":[{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""O controle de fogo grau 5 mas não o cria (-2). AUR 8 reflete carisma criativo e humor sarcástico. A esclerose múltipla (-3) é progressiva e terminal — mina capacidade de combate. Australiano que entrou para a Irmandade por falta de opções. Morreu defendendo o senador Kelly — ato final de redenção.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 16:50:57.438563+00,https://static.wikia.nocookie.net/marveldatabase/images/1/13/St._John_Allerdyce_%28Earth-295%29_from_Factor-X_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/600?cb=20191223012349
c08974a2-3d0d-4f88-a3ad-82a637ae6af2,,Persuasion,Kara Killgrave,vilao,medio,"{""tags"":[{""texto"":""Controle Mental por Voz""},{""texto"":""Filha do Purple Man""},{""texto"":""Tenta se Redimir""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""},{""texto"":""Telepatas são Imunes ao Poder""},{""texto"":""Recaídas sob Estresse""},{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Conhecido no Submundo Mutante""},{""texto"":""Mutante Experiente""},{""texto"":""Habilidade de Luta""}],""stats"":{""aura"":10,""corpo"":4,""mente"":8,""força"":3,""vontade"":7,""destreza"":4,""espírito"":7,""influência"":11,""inteligência"":6},""temas"":[{""nome"":""Persuasão"",""poder"":[{""texto"":""Controle Mental por Voz""}],""fraqueza"":[]},{""nome"":""Voz de Controle"",""poder"":[{""texto"":""Filha do Purple Man""}],""fraqueza"":[]},{""nome"":""3"",""poder"":[{""texto"":""Tenta se Redimir""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""}],""fraqueza"":[{""texto"":""Telepatas são Imunes ao Poder""},{""texto"":""Recaídas sob Estresse""}]},{""nome"":""4"",""poder"":[{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""INF 11 e AUR 10 — a voz como arma de controle absoluto grau 5. A imunidade de telepatas (-2) é fraqueza estratégica significativa. As recaídas (-2) refletem o peso da herança: em momentos de estresse usa o poder involuntariamente. Diferente do pai, tenta genuinamente usar o poder para o bem.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 16:50:57.438563+00,https://static.wikia.nocookie.net/marveldatabase/images/f/f7/Kara_Killgrave_%28Earth-616%29_from_Jessica_Jones_Purple_Daughter_-_Marvel_Digital_Original_Vol_1_1_001.png/revision/latest/scale-to-width-down/600?cb=20220213142329
c0aea5b2-02af-4888-9d04-3e33f63c8d0d,,Vic Slaughter,Vic Slaughter (Cria Vampírica),midnight-sons,medio,"{""tags"":[""Força e Velocidade Vampíricas Aprimoradas 4"",""Fator de Cura Moderado 3"",""Garras e Presas 3"",""Distorção Corporal (pode estender membros) 3"",""Lealdade Forçada a Morbius 3"",""Ex-líder dos Hardcases 3"",""Sede de Sangue (menos controlada que Morbius) 4"",""Vulnerável a Luz Solar e Símbolos Sagrados 3"",""Sem Habilidades Científicas 2""],""descricao"":""Vic Slaughter era um mercenário implacável, líder dos Hardcases, até que uma tentativa de matar Morbius terminou com ele sendo enterrado vivo – e depois mordido, transformando-se na primeira cria vampírica conhecida do Dr. Morbius. Sua força e agilidade são significativamente aumentadas, e ele herdou a capacidade de distorcer o próprio corpo de forma grotesca. Ao contrário de seu criador, Vic não tem qualquer escrúpulo científico ou moral; sua sede é brutal e sua lealdade a Morbius é mais um reflexo do vínculo de sangue do que de respeito. Já enfrentou os Nightstalkers e serviu como capanga em esquemas de Morbius, mas frequentemente age por conta própria quando a fome aperta. Sua falta de intelecto e de controle emocional o tornam mais previsível, mas também mais perigoso em confrontos diretos.""}",true,,2026-07-12 03:54:45.648226+00,2026-07-12 03:54:45.648226+00,
c35c978e-7405-4b0a-979c-346fb700571d,,Blob,Fred Dukes,irmandade,medio,"{""tags"":[{""texto"":""Campo de Força Inercial""},{""texto"":""Pele Praticamente Invulnerável ao Dano Físico""},{""texto"":""Força Colossal""},{""texto"":""Nenhuma Sensibilidade à Dor Física""},{""texto"":""Treinamento de Combate""},{""texto"":""Inteligência Limitada""},{""texto"":""Limitações Humanas""},{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Membro da Irmandade de Mutantes""},{""texto"":""Mutante Experiente""},{""texto"":""Habilidade de Luta""}],""stats"":{""aura"":3,""corpo"":16,""mente"":3,""força"":12,""vontade"":6,""destreza"":3,""espírito"":5,""influência"":2,""inteligência"":3},""temas"":[{""nome"":""Imóvel"",""poder"":[{""texto"":""Campo de Força Inercial""}],""fraqueza"":[]},{""nome"":""Tanque da Irmandade"",""poder"":[{""texto"":""Pele Praticamente Invulnerável ao Dano Físico""}],""fraqueza"":[]},{""nome"":""3"",""poder"":[{""texto"":""Força Colossal""},{""texto"":""Nenhuma Sensibilidade à Dor Física""},{""texto"":""Treinamento de Combate""}],""fraqueza"":[{""texto"":""Inteligência Limitada""},{""texto"":""Limitações Humanas""}]},{""nome"":""4"",""poder"":[{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""BOD 16 é o mais alto da Irmandade. STR 12 colossal. INT 3 e MEN 3 bem abaixo da média humana — a tag -3 de inteligência é fraqueza tática real: inimigos inteligentes o envolvem com facilidade. O campo inercial grau 5 — nem Hulk o move quando ele não quer. Ex-artista de circo que se juntou à Irmandade por falta de opções.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 16:50:57.438563+00,https://static.wikia.nocookie.net/marveldatabase/images/b/be/Frederick_Dukes_%28Earth-12%29_from_Exiles_Vol_1_14_0001.jpg/revision/latest?cb=20191231012359
